areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10
South Brooklyn,Brooklyn,submarket,1350.000,1300.000,1300.000,1300.000,1300.000,1300.000,1250.000,1238.000,1213.000,1295.000,1298.000,1250.000,1250.000,1275.000,1275.000,1300.000,1300.000,1275.000,1250.000,1250.000,1300.000,1325.000,1300.000,1300.000,1350.000,1300.000,1300.000,1335.000,1350.000,1375.000,1400.000,1400.000,1400.000,1395.000,1400.000,1400.000,1395.000,1385.000,1375.000,1425.000,1450.000,1400.000,1418.000,1400.000,1400.000,1450.000,1500.000,1495.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1450.000,1450.000,1450.000,1500.000,1493.000,1453.000,1475.000,1500.000,1500.000,1500.000,1500.000,1550.000,1550.000,1575.000,1599.000,1575.000,1595.000,1575.000,1595.000,1600.000,1600.000,1600.000,1600.000,1650.000,1650.000,1650.000,1655.000,1650.000,1625.000,1649.000,1650.000,1650.000,1650.000,1650.000,1650.000,1675.000,1685.000,1670.000,1662.000,1675.000,1650.000,1650.000,1675.000,1675.000,1660.000,1695.000,1700.000,1700.000,1700.000,1722.000,1700.000,1700.000,1700.000,1700.000,1700.000,1700.000,1744.000,1700.000,1715.000,1747.000,1700.000,1747.000,1750.000,1775.000,1750.000,1750.000,1795.000,1800.000,1800.000,1849.000,1825.000,1800.000,1800.000,1800.000,1750.000,1750.000,1725.000,1700.000,1700.000,1695.000,1700.000,1700.000,1700.000,1741.000,1749.000,1750.000,1775.000,1750.000,1775.000,1795.000,1800.000,1825.000,1850.000,1850.000,1950.000,2100.000,2183.000,2100.000,2100.000,2100.000
South Jamaica,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Ozone Park,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Queens,Queens,submarket,,,,,,,,,,,,,,,,,,,,,,,,,1479.000,,1430.000,1400.000,1350.000,,1450.000,,,,,,,,,,1595.000,1373.000,1395.000,1475.000,1475.000,1475.000,1395.000,1353.000,1388.000,1390.000,1450.000,1400.000,1400.000,1398.000,1400.000,1498.000,1525.000,1575.000,1575.000,1445.000,1445.000,1675.000,1675.000,1625.000,1675.000,1575.000,1550.000,1600.000,1500.000,1400.000,1450.000,1500.000,1495.000,1500.000,1500.000,1550.000,1563.000,1538.000,1625.000,1650.000,1650.000,1675.000,1650.000,1612.000,1595.000,1550.000,1650.000,1773.000,1675.000,1650.000,1625.000,1575.000,1695.000,1550.000,1725.000,1796.000,1600.000,1600.000,1700.000,1650.000,1650.000,1750.000,1797.000,1735.000,1675.000,1675.000,1675.000,1650.000,1725.000,1698.000,1700.000,1650.000,1750.000,1700.000,1759.000,1774.000,1788.000,1787.000,1800.000,1750.000,1750.000,1850.000,1850.000,1850.000,1800.000,1775.000,1775.000,1800.000,1800.000,1850.000,1800.000,1800.000,1900.000,1947.000,1790.000,1825.000,1800.000,1750.000,1800.000,1800.000,1825.000,1850.000,1900.000,1925.000,1925.000,2129.000,1950.000,2176.000,2200.000,2275.000,2285.000,2409.000,2442.000,2163.000
South Richmond Hill,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Springfield Gardens,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Albans,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Staten Island,Staten Island,borough,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.000,1350.000,1350.000,,,,,,,,,1138.000,,,,1175.000,1150.000,1150.000,1150.000,1160.000,,,1250.000,1150.000,1175.000,,1200.000,1200.000,1200.000,,1200.000,1200.000,1250.000,1295.000,1250.000,1370.000,1500.000,1935.000,1685.000,1395.000,1405.000,1395.000,,1500.000,1695.000,2140.000,2300.000,2140.000,2140.000,1500.000,1500.000,1500.000,1500.000,1500.000,1500.000,1600.000,1500.000,1500.000,1500.000,1500.000,1500.000,1745.000,1395.000,1550.000,1600.000,1600.000,1600.000,1600.000,1600.000,1513.000,1500.000,1695.000,1929.000,1550.000,1790.000,1450.000,1600.000,1550.000,1450.000,1595.000,1600.000,1600.000,1600.000,2275.000,1848.000,1699.000,1798.000,2120.000,2154.000,1990.000,1795.000,1735.000,1699.000,,1575.000,,1450.000,1637.000,,1600.000,1500.000,,1700.000,1650.000,1700.000,1698.000,1600.000,1600.000,1600.000,1600.000,1624.000,1500.000,1450.000,1500.000,1450.000,1400.000,1525.000,1525.000,1500.000,1600.000,1590.000,1600.000,1600.000,1500.000
Stuyvesant Town/PCV,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,3324.000,3378.000,3378.000,3350.000,3420.000,3433.000,,3430.000,3390.000,3350.000,3350.000,3235.000,3200.000,3250.000,3250.000,3200.000,2965.000,2965.000,2965.000,,,,3409.000,3409.000,3249.000,3249.000,3310.000,3323.000,3478.000,3452.000,3377.000,3150.000,3332.000,3362.000,3187.000,3068.000,3299.000,3299.000,3572.000,3572.000,3284.000,3216.000,3337.000,3410.000,3462.000,3472.000,3300.000,3257.000,3217.000,3191.000,3399.000,3685.000,3616.000,3548.000,3515.000,3542.000,3581.000,3559.000,3559.000,3611.000,3322.000,3640.000,3604.000,3611.000,3569.000,3676.000,3404.000,3525.000,3440.000,3625.000,3688.000,3541.000,3223.000,3585.000,3623.000,3580.000,3655.000,3609.000,,3549.000,3587.000,3610.000,3659.000,3312.000,3562.000,3502.000,3416.000,3466.000,3652.000,3725.000,3694.000,3792.000,3622.000,3785.000,3731.000,3712.000,3639.000,3762.000,3832.000,3802.000,,3626.000,3623.000,3670.000,3243.000,3164.000,3485.000,3464.000,3562.000,,3485.000,3448.000,3521.000,3520.000,3452.000,3550.000,3576.000,3703.000,4157.000,4319.000,4285.000,4458.000,4406.000,4590.000,4784.000,4834.000,5112.000,5187.000,4767.000,4550.000,4631.000
Sunnyside,Queens,neighborhood,1350.000,1350.000,1350.000,1399.000,1400.000,1375.000,1400.000,1400.000,1450.000,1400.000,1400.000,1400.000,1400.000,1400.000,1400.000,1450.000,1445.000,1450.000,1450.000,1550.000,1550.000,1495.000,1548.000,1548.000,1600.000,1570.000,1650.000,1550.000,1650.000,1650.000,1500.000,1425.000,1463.000,1500.000,1500.000,1500.000,1500.000,1495.000,1500.000,1563.000,1638.000,1688.000,1650.000,1650.000,1725.000,1650.000,1675.000,1675.000,1675.000,1750.000,1800.000,1750.000,1700.000,1800.000,1800.000,1760.000,1750.000,1750.000,1750.000,1785.000,1800.000,1800.000,1750.000,1875.000,1900.000,1875.000,1900.000,1900.000,1900.000,1950.000,1850.000,1895.000,1950.000,1900.000,1900.000,1898.000,1879.000,1900.000,1925.000,1900.000,1950.000,1950.000,1900.000,1900.000,1875.000,1825.000,1850.000,1850.000,1880.000,1885.000,1875.000,1850.000,1850.000,1850.000,1850.000,1900.000,1875.000,1900.000,1900.000,1925.000,1900.000,1850.000,1850.000,1800.000,1850.000,1850.000,1850.000,1850.000,1900.000,1900.000,1901.000,1900.000,1900.000,1900.000,1900.000,1950.000,1925.000,1900.000,1900.000,1948.000,1863.000,1925.000,1995.000,1950.000,1900.000,1900.000,1899.000,1875.000,1850.000,1800.000,1775.000,1797.000,1800.000,1750.000,1750.000,1763.000,1750.000,1750.000,1800.000,1850.000,1895.000,1952.000,1950.000,1950.000,2000.000,1975.000,2000.000,2000.000,2095.000,2000.000,2200.000,2263.000,2200.000,2199.000
Sunset Park,Brooklyn,neighborhood,1200.000,1200.000,1175.000,1188.000,1200.000,,,,,,,,1050.000,,,,,,,,,,,,,,,,,,,,,,1313.000,,,1350.000,1450.000,1475.000,1500.000,1500.000,1500.000,1575.000,1500.000,,1450.000,1400.000,1400.000,1400.000,1400.000,1500.000,1600.000,1750.000,1650.000,1600.000,1600.000,1550.000,1500.000,1499.000,1525.000,1550.000,1500.000,1550.000,1550.000,1600.000,1600.000,1500.000,1600.000,1650.000,1650.000,1600.000,1675.000,1750.000,1600.000,1675.000,1700.000,1675.000,1600.000,1650.000,1750.000,1750.000,1650.000,1600.000,1700.000,1700.000,1700.000,1675.000,1650.000,1600.000,1700.000,1635.000,1700.000,1700.000,1700.000,1738.000,1675.000,1650.000,1750.000,1750.000,1750.000,1713.000,1738.000,1719.000,1750.000,1700.000,1700.000,1699.000,1650.000,1650.000,1650.000,1713.000,1725.000,1750.000,1750.000,1700.000,1700.000,1800.000,1749.000,1750.000,1798.000,1798.000,1800.000,1695.000,1700.000,1795.000,1800.000,1800.000,1750.000,1700.000,1650.000,1675.000,1649.000,1600.000,1600.000,1650.000,1700.000,1700.000,1650.000,1700.000,1700.000,1700.000,1700.000,1700.000,1738.000,1800.000,1800.000,1775.000,1800.000,2000.000,2195.000,2200.000,2100.000,2095.000
The Rockaways,Queens,submarket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1350.000,1300.000,,,1350.000,1425.000,1348.000,1345.000,1345.000,1350.000,1400.000,1350.000,1375.000,,,,1425.000,1450.000,,1550.000,1595.000,1550.000,1675.000,1700.000,1655.000,1603.000,1655.000,1565.000,,,,1699.000,1699.000,,1672.000,1647.000,1499.000,1488.000,,1585.000,,,1600.000,1599.000,1650.000,1600.000,1650.000,1600.000,1670.000,1695.000,1700.000,1695.000,1650.000,1650.000,1625.000,1617.000,1625.000,1625.000,1650.000,1600.000,1750.000,1750.000,1600.000,1600.000,1663.000,1639.000,1639.000,1750.000,1603.000,1614.000,1626.000,1699.000,1775.000,1787.000,1749.000,1674.000,1600.000,1649.000,1748.000,,,,,1882.000,1899.000,1865.000,1775.000,1712.000,1863.000,1912.000,1899.000,1950.000,1949.000,,2000.000,2124.000
Throgs Neck,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tremont,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1599.000,,1413.000,1350.000,1400.000,1300.000,1300.000,1300.000,1300.000,1375.000,,1270.000,1295.000,1300.000,,,,1350.000,,,1350.000,1350.000,1350.000,1313.000,1350.000,1500.000,,,,,,,,,,,,,,,1538.000,,,1650.000,,,,1575.000,,,1650.000,1650.000,1650.000,1600.000,1525.000,1550.000,,,,,,1649.000,,1700.000,1650.000,1625.000,1775.000,1695.000,1725.000,1550.000,1500.000,1500.000,1613.000,,1613.000,1625.000,1750.000,1748.000,1795.000,1662.000,1650.000,1675.000,,1695.000,,,1698.000,1725.000,1650.000,1725.000,1773.000
Tribeca,Manhattan,neighborhood,3995.000,4000.000,3900.000,3899.000,3800.000,3695.000,3695.000,3595.000,3573.000,4000.000,3800.000,3995.000,4175.000,3800.000,3848.000,3998.000,3995.000,4200.000,4495.000,4400.000,3975.000,3995.000,4160.000,4160.000,4200.000,4323.000,4300.000,4423.000,4295.000,4345.000,4000.000,4250.000,4325.000,4548.000,4423.000,4250.000,4200.000,4013.000,4295.000,4195.000,4398.000,4500.000,4595.000,4445.000,4395.000,3995.000,4273.000,4300.000,4048.000,4100.000,4248.000,4295.000,4395.000,4415.000,4495.000,4425.000,4195.000,4320.000,4295.000,4623.000,4495.000,4385.000,4738.000,5185.000,5103.000,4998.000,5010.000,5305.000,4645.000,4595.000,4495.000,4545.000,4426.000,4735.000,4850.000,4920.000,4789.000,4695.000,5075.000,5000.000,5000.000,5000.000,4690.000,4868.000,4530.000,4500.000,4514.000,4650.000,4595.000,4648.000,5000.000,4395.000,4280.000,4195.000,4208.000,4250.000,4500.000,4500.000,4500.000,4695.000,4695.000,4650.000,4500.000,4598.000,4810.000,4945.000,4800.000,4800.000,4700.000,4538.000,4698.000,4695.000,4895.000,4845.000,5200.000,5000.000,5370.000,5190.000,5390.000,5405.000,5125.000,5223.000,5030.000,4995.000,4965.000,5123.000,4902.000,4877.000,4825.000,4500.000,4473.000,4295.000,4300.000,4400.000,4373.000,4425.000,4595.000,5000.000,4925.000,5545.000,5348.000,5604.000,5650.000,6578.000,6098.000,5870.000,5950.000,5800.000,5950.000,6000.000,6255.000,5577.000,5746.000,6595.000
University Heights,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150.000,1155.000,1150.000,1199.000,,,,,1150.000,,1175.000,1199.000,,1218.000,1238.000,,1260.000,,1233.000,1250.000,1273.000,1250.000,1250.000,1250.000,1275.000,1287.000,1300.000,1330.000,1278.000,1295.000,,,1300.000,1300.000,,1350.000,1358.000,1300.000,1300.000,1408.000,1399.000,1350.000,,,1350.000,1350.000,,,1379.000,,1387.000,1495.000,1495.000,1442.000,1450.000,1450.000,1442.000,1473.000,1499.000,1500.000,1450.000,1450.000,1463.000,1450.000,,,,1488.000,1500.000,1550.000,1550.000,1599.000,1599.000,,1550.000,1612.000,1568.000,1580.000,1575.000,1550.000,1600.000,1558.000,1595.000,,,,1640.000,1650.000,1650.000,1650.000,1599.000,1650.000,1649.000,1624.000,1599.000,1588.000,1625.000,1625.000,1599.000,1649.000,1625.000,1550.000,1550.000,1599.000,1599.000,1597.000,1650.000,1650.000,1750.000,1699.000,1695.000,1700.000,1600.000,1699.000,1600.000,1540.000
Upper East Side,Manhattan,neighborhood,2350.000,2300.000,2350.000,2470.000,2500.000,2500.000,2500.000,2490.000,2500.000,2500.000,2400.000,2500.000,2475.000,2400.000,2400.000,2500.000,2598.000,2650.000,2550.000,2600.000,2650.000,2695.000,2700.000,2695.000,2600.000,2650.000,2600.000,2650.000,2600.000,2650.000,2650.000,2600.000,2695.000,2600.000,2625.000,2650.000,2650.000,2700.000,2750.000,2658.000,2695.000,2695.000,2650.000,2750.000,2763.000,2750.000,2700.000,2700.000,2675.000,2695.000,2600.000,2650.000,2625.000,2600.000,2625.000,2550.000,2600.000,2650.000,2700.000,2788.000,2750.000,2813.000,2848.000,2750.000,2750.000,2800.000,2800.000,2850.000,2925.000,2850.000,2800.000,2895.000,2900.000,2895.000,2929.000,2885.000,2850.000,2795.000,2750.000,2737.000,2775.000,2790.000,2800.000,2870.000,2800.000,2800.000,2850.000,2850.000,2800.000,2815.000,2800.000,2795.000,2850.000,2788.000,2795.000,2795.000,2800.000,2750.000,2775.000,2700.000,2695.000,2800.000,2795.000,2775.000,2795.000,2850.000,2900.000,2950.000,2950.000,2995.000,2950.000,2850.000,2895.000,2950.000,2898.000,2795.000,2800.000,2925.000,3000.000,3100.000,3165.000,3175.000,3150.000,3000.000,2950.000,2835.000,2695.000,2507.000,2500.000,2500.000,2400.000,2450.000,2372.000,2400.000,2400.000,2350.000,2425.000,2495.000,2581.000,2671.000,2750.000,2800.000,2900.000,3000.000,3250.000,3300.000,3234.000,3150.000,3218.000,3250.000,3267.000,3300.000,3395.000,3395.000
Upper West Side,Manhattan,neighborhood,2600.000,2580.000,2495.000,2500.000,2500.000,2600.000,2600.000,2650.000,2750.000,2800.000,2800.000,2695.000,2700.000,2750.000,2750.000,2800.000,2800.000,2900.000,2850.000,2925.000,2900.000,2900.000,2950.000,3000.000,3000.000,2960.000,2900.000,2950.000,2900.000,2900.000,2995.000,2950.000,2995.000,2975.000,2995.000,2995.000,2950.000,2975.000,3000.000,3000.000,3000.000,2900.000,2873.000,2950.000,3000.000,3000.000,2950.000,2990.000,2950.000,2995.000,3000.000,3100.000,3100.000,3000.000,3000.000,2995.000,3050.000,3045.000,3000.000,3000.000,3050.000,3100.000,3100.000,3150.000,3150.000,3150.000,3225.000,3250.000,3295.000,3250.000,3200.000,3200.000,3200.000,3200.000,3200.000,3230.000,3200.000,3156.000,3190.000,3195.000,3200.000,3200.000,3125.000,3100.000,3100.000,3100.000,3100.000,3100.000,3100.000,3100.000,3100.000,3102.000,3100.000,3095.000,3050.000,3148.000,3100.000,3081.000,3095.000,3100.000,3113.000,3100.000,3050.000,3085.000,3100.000,3150.000,3090.000,3150.000,3231.000,3200.000,3200.000,3350.000,3210.000,3258.000,3200.000,3300.000,3375.000,3395.000,3400.000,3389.000,3400.000,3371.000,3350.000,3200.000,3100.000,2999.000,2918.000,2800.000,2750.000,2658.000,2650.000,2650.000,2650.000,2695.000,2700.000,2750.000,2900.000,2899.000,2950.000,3050.000,3200.000,3395.000,3600.000,3717.000,3814.000,3836.000,3895.000,4019.000,3998.000,3950.000,4000.000,3950.000,4100.000,4234.000
Utopia,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Van Nest,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wakefield,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375.000,1400.000,1388.000,1300.000,1375.000,1225.000,1300.000,1375.000,1375.000,1300.000,1249.000,1249.000,1250.000,,1250.000,,1400.000,1450.000,1450.000,1450.000,1450.000,1450.000,1450.000,,1450.000,1395.000,1398.000,1395.000,1375.000,1375.000,,,,1450.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Washington Heights,Manhattan,neighborhood,1400.000,1395.000,1395.000,1397.000,1355.000,1433.000,1495.000,1495.000,1425.000,1468.000,1495.000,1450.000,1400.000,1425.000,1413.000,1495.000,1485.000,1500.000,1500.000,1600.000,1600.000,1525.000,1550.000,1438.000,1525.000,1495.000,1595.000,1495.000,1500.000,1498.000,1498.000,1500.000,1495.000,1650.000,1500.000,1500.000,1600.000,1600.000,1525.000,1525.000,1595.000,1575.000,1595.000,1550.000,1600.000,1597.000,1600.000,1600.000,1550.000,1595.000,1496.000,1500.000,1550.000,1595.000,1663.000,1650.000,1650.000,1600.000,1600.000,1600.000,1600.000,1604.000,1650.000,1699.000,1680.000,1700.000,1700.000,1700.000,1750.000,1700.000,1700.000,1744.000,1750.000,1750.000,1700.000,1700.000,1700.000,1700.000,1725.000,1775.000,1750.000,1750.000,1750.000,1750.000,1800.000,1795.000,1750.000,1800.000,1800.000,1800.000,1800.000,1800.000,1800.000,1750.000,1750.000,1800.000,1798.000,1799.000,1796.000,1795.000,1823.000,1850.000,1825.000,1825.000,1800.000,1850.000,1849.000,1800.000,1800.000,1800.000,1800.000,1825.000,1872.000,1888.000,1850.000,1885.000,1900.000,1900.000,1850.000,1875.000,1900.000,1900.000,1900.000,1900.000,1895.000,1895.000,1850.000,1820.000,1800.000,1800.000,1800.000,1795.000,1800.000,1795.000,1800.000,1800.000,1800.000,1841.000,1850.000,1850.000,1865.000,1850.000,1900.000,1900.000,1950.000,1950.000,1969.000,1975.000,1978.000,2100.000,2150.000,2148.000,2150.000,2200.000
West Harlem,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575.000,1600.000,,,,,,,,,,,,1750.000,1750.000,1750.000,1750.000,1800.000,,1850.000,1750.000,1750.000,1750.000,1750.000,,1850.000,1850.000,1750.000,1863.000,1863.000,1850.000,1875.000,1920.000,1940.000,1950.000,1870.000,1950.000,2025.000,2000.000,2000.000,,,1900.000,1885.000,1900.000,2000.000,1850.000,1823.000,1750.000,1838.000,,1900.000,1725.000,2413.000,2725.000,2575.000,2500.000,2213.000,2295.000,2295.000,2195.000,2150.000,2050.000,2150.000,2198.000,2163.000,2163.000,2150.000,2195.000,2250.000,2125.000,2033.000,2000.000,1938.000,2113.000,2150.000,2115.000,2210.000,2175.000,2175.000,2273.000,2213.000,,2125.000,1900.000,1943.000,1900.000,1875.000,1800.000,1800.000,1795.000,1843.000,1900.000,1840.000,1900.000,1975.000,1975.000,1950.000,1950.000,1995.000,1973.000,2000.000,2000.000,2040.000,,,2275.000,2300.000,2275.000,2675.000,2495.000,2400.000,2400.000
West Village,Manhattan,neighborhood,3298.000,3100.000,3000.000,3048.000,3000.000,3095.000,3288.000,3000.000,3250.000,2973.000,2925.000,3100.000,3200.000,3298.000,3197.000,3500.000,3495.000,3550.000,3300.000,3400.000,3325.000,3400.000,3300.000,3300.000,3250.000,3300.000,3300.000,3295.000,3395.000,3300.000,3395.000,3200.000,3300.000,3438.000,3495.000,3495.000,3300.000,3300.000,3400.000,3395.000,3498.000,3500.000,3500.000,3500.000,3500.000,3495.000,3400.000,3500.000,3450.000,3583.000,3500.000,3595.000,3500.000,3500.000,3500.000,3500.000,3500.000,3450.000,3450.000,3500.000,3500.000,3500.000,3500.000,3500.000,3573.000,3500.000,3500.000,3650.000,3600.000,3595.000,3520.000,3600.000,3600.000,3800.000,3800.000,3763.000,3795.000,3795.000,3700.000,3695.000,3600.000,3600.000,3595.000,3588.000,3500.000,3500.000,3500.000,3500.000,3650.000,3695.000,3650.000,3606.000,3595.000,3500.000,3450.000,3493.000,3498.000,3723.000,3695.000,3750.000,3780.000,3795.000,3795.000,3850.000,3850.000,3750.000,3895.000,3750.000,3800.000,3720.000,3700.000,3750.000,3825.000,3900.000,3995.000,3895.000,3895.000,3875.000,3850.000,3995.000,4000.000,4000.000,4095.000,4000.000,3598.000,3495.000,3495.000,3350.000,3250.000,3200.000,3098.000,3110.000,3156.000,3285.000,3230.000,3295.000,3400.000,3600.000,3950.000,3995.000,4000.000,4300.000,4350.000,4430.000,4495.000,4550.000,4500.000,4500.000,4500.000,4700.000,4750.000,4663.000,4750.000,4898.000
Westchester Village,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Whitestone,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Williamsbridge,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.000,1299.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.000,,,,,,,,,
Williamsburg,Brooklyn,neighborhood,2383.000,2350.000,2304.000,2450.000,2450.000,2585.000,2558.000,2500.000,2550.000,2558.000,2589.000,2600.000,2600.000,2500.000,2800.000,2850.000,2800.000,2900.000,2850.000,2650.000,2800.000,2800.000,2800.000,2800.000,2887.000,2894.000,2867.000,2900.000,3000.000,2995.000,2900.000,3000.000,3138.000,3100.000,3046.000,3100.000,3000.000,2900.000,2900.000,2900.000,2900.000,3090.000,3115.000,3000.000,2995.000,2900.000,2933.000,2886.000,2895.000,2923.000,2950.000,2988.000,3000.000,3140.000,3200.000,3200.000,3200.000,3100.000,3050.000,3050.000,3000.000,3000.000,3000.000,3050.000,2999.000,3150.000,3150.000,3100.000,3050.000,3100.000,3150.000,3195.000,3150.000,3025.000,2979.000,2950.000,2975.000,2975.000,3050.000,2995.000,2900.000,3000.000,2950.000,2980.000,2945.000,2950.000,2980.000,2900.000,2800.000,2900.000,2861.000,2880.000,2950.000,2933.000,2781.000,2795.000,2800.000,2800.000,2775.000,2800.000,2750.000,2750.000,2750.000,2750.000,2700.000,2749.000,2750.000,2700.000,2750.000,2795.000,2900.000,2989.000,2875.000,2915.000,2999.000,3238.000,3250.000,3281.000,3232.000,3225.000,3250.000,3300.000,3225.000,3250.000,3100.000,2933.000,2875.000,2775.000,2700.000,2665.000,2650.000,2650.000,2600.000,2595.000,2600.000,2500.000,2500.000,2600.000,2900.000,3364.000,3500.000,3200.000,3500.000,3599.000,3715.000,3697.000,3500.000,3850.000,3850.000,3900.000,3950.000,3999.000,4000.000,3999.000
