areaName,Borough,areaType,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09,2020-10,2020-11,2020-12,2021-01,2021-02,2021-03,2021-04,2021-05,2021-06,2021-07,2021-08,2021-09,2021-10,2021-11,2021-12,2022-01,2022-02,2022-03,2022-04,2022-05,2022-06,2022-07,2022-08,2022-09,2022-10
Bushwick,Brooklyn,neighborhood,,,,,,,,,,,,1200.000,1250.000,1250.000,,,,,,,,,,,,,,,,1725.000,1638.000,,,,,,,2017.000,2017.000,2200.000,2200.000,2100.000,,,,2025.000,1925.000,1950.000,1950.000,1900.000,1700.000,1700.000,1750.000,1886.000,1896.000,1898.000,1500.000,1775.000,2200.000,2100.000,2000.000,2200.000,2600.000,2500.000,2500.000,2125.000,2100.000,1925.000,1889.000,1775.000,1900.000,1900.000,1989.000,1700.000,1820.000,2000.000,1800.000,1650.000,1675.000,1887.000,1900.000,1700.000,1640.000,1640.000,1699.000,1699.000,1750.000,1800.000,1862.000,2008.000,2033.000,2000.000,2000.000,1900.000,1831.000,1779.000,1945.000,1940.000,2000.000,2100.000,2100.000,2150.000,2069.000,2150.000,2013.000,2030.000,1994.000,1992.000,2044.000,2100.000,1917.000,2099.000,2077.000,2076.000,2265.000,2225.000,2299.000,2299.000,2275.000,2275.000,2275.000,2300.000,2299.000,2250.000,2169.000,2100.000,2000.000,2000.000,1975.000,1925.000,1838.000,1900.000,1969.000,1923.000,1925.000,1969.000,1999.000,2131.000,2400.000,2525.000,2450.000,2325.000,2325.000,2289.000,2300.000,2350.000,2250.000,2400.000,2400.000,2485.000,2500.000,2600.000,2603.000,2590.000
Cambria Heights,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Canarsie,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carroll Gardens,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000.000,2000.000,,,,,,,,,,,,2000.000,,,,,,,,,,2100.000,1900.000,1863.000,,,,2050.000,1850.000,1800.000,,,,,1925.000,1900.000,1900.000,2117.000,,,,,,,,,1900.000,1900.000,2000.000,2300.000,2680.000,3275.000,,,2700.000,2700.000,2750.000,2795.000,2717.000,2350.000,2275.000,2368.000,2650.000,2075.000,,,,2550.000,,2275.000,2500.000,2500.000,2500.000,2200.000,2100.000,,2800.000,2600.000,,3150.000,3150.000,3000.000,2350.000,2500.000,2675.000,2500.000,2150.000,2100.000,2000.000,2175.000,2200.000,2063.000,2181.000,2100.000,2325.000,2400.000,2500.000,2500.000,1950.000,,,,,,,,2500.000,2400.000,,2913.000,,
Castle Hill,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.000,1325.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Central Harlem,Manhattan,neighborhood,1100.000,1100.000,1068.000,1068.000,1050.000,1068.000,1275.000,1200.000,1200.000,1350.000,1350.000,1273.000,1298.000,1295.000,1295.000,1525.000,1598.000,1450.000,1300.000,1300.000,1471.000,1300.000,1200.000,1300.000,1250.000,1245.000,1245.000,1300.000,1350.000,1350.000,1500.000,1695.000,1548.000,1275.000,1298.000,1298.000,1301.000,1330.000,1350.000,1330.000,1350.000,1363.000,1400.000,1438.000,1495.000,1425.000,1425.000,1375.000,1375.000,1400.000,1450.000,1500.000,1500.000,1450.000,1403.000,1400.000,1425.000,1450.000,1500.000,1500.000,1500.000,1500.000,1550.000,1500.000,1550.000,1550.000,1650.000,1700.000,1650.000,1650.000,1600.000,1600.000,1700.000,1600.000,1650.000,1695.000,1650.000,1650.000,1650.000,1600.000,1600.000,1700.000,1750.000,1700.000,1700.000,1700.000,1695.000,1695.000,1650.000,1665.000,1700.000,1798.000,1775.000,1738.000,1650.000,1650.000,1695.000,1670.000,1699.000,1750.000,1795.000,1795.000,1775.000,1795.000,1800.000,1699.000,1700.000,1753.000,1775.000,1750.000,1700.000,1797.000,1820.000,1850.000,1800.000,1825.000,1800.000,1780.000,1736.000,1770.000,1800.000,1800.000,1800.000,1800.000,1840.000,1825.000,1768.000,1700.000,1695.000,1650.000,1650.000,1650.000,1673.000,1699.000,1625.000,1650.000,1685.000,1721.000,1799.000,1795.000,1725.000,1795.000,1800.000,1800.000,1938.000,1950.000,1950.000,2000.000,2000.000,2000.000,2190.000,2150.000,2150.000,2100.000
Central Park South,Manhattan,neighborhood,2298.000,2300.000,2448.000,2350.000,2325.000,2500.000,2400.000,2473.000,2623.000,2723.000,2650.000,2695.000,2695.000,2673.000,2750.000,2650.000,2800.000,2800.000,2800.000,2800.000,2800.000,2750.000,2700.000,2700.000,2750.000,2750.000,2750.000,2775.000,2650.000,2713.000,2725.000,2700.000,2650.000,2600.000,2450.000,2650.000,2700.000,2650.000,2675.000,2698.000,2650.000,2795.000,2785.000,2823.000,2900.000,2750.000,2700.000,2900.000,2850.000,2800.000,2800.000,2850.000,2898.000,3200.000,2900.000,2900.000,3000.000,3000.000,2950.000,3148.000,3295.000,3295.000,3000.000,3150.000,3000.000,2998.000,3343.000,3448.000,3398.000,3295.000,3295.000,3295.000,3500.000,3295.000,3395.000,3425.000,3575.000,3295.000,3295.000,3273.000,3373.000,3373.000,3175.000,3250.000,3273.000,3295.000,3000.000,3000.000,3000.000,3100.000,3000.000,3000.000,2995.000,2800.000,2850.000,2825.000,2900.000,3000.000,2850.000,,2931.000,2998.000,,2800.000,,,3047.000,3300.000,3300.000,,,,3000.000,,3200.000,3216.000,3231.000,3316.000,3646.000,3231.000,,,,,2800.000,2750.000,2750.000,2700.000,2500.000,2500.000,2500.000,2820.000,2998.000,2995.000,2850.000,2995.000,2995.000,3175.000,3200.000,3400.000,,,,,,3450.000,,,3625.000,,,,,3350.000
Central Queens,Queens,submarket,1025.000,1025.000,1000.000,1050.000,950.000,950.000,950.000,950.000,950.000,950.000,950.000,950.000,950.000,950.000,950.000,950.000,950.000,950.000,950.000,950.000,950.000,950.000,950.000,1273.000,1330.000,1250.000,1393.000,1298.000,1470.000,1575.000,1423.000,1450.000,1450.000,1500.000,1525.000,1525.000,1255.000,1255.000,1268.000,1285.000,1300.000,1300.000,1363.000,1350.000,1400.000,1625.000,1625.000,1400.000,1400.000,1375.000,1400.000,1450.000,1538.000,1495.000,1450.000,1450.000,1450.000,1450.000,1450.000,1425.000,1475.000,1400.000,1450.000,1500.000,1500.000,1450.000,1425.000,1485.000,1475.000,1450.000,1450.000,1450.000,1500.000,1495.000,1495.000,1500.000,1525.000,1550.000,1550.000,1593.000,1575.000,1575.000,1535.000,1575.000,1500.000,1525.000,1510.000,1523.000,1525.000,1550.000,1550.000,1550.000,1550.000,1550.000,1500.000,1500.000,1520.000,1550.000,1550.000,1550.000,1550.000,1550.000,1595.000,1599.000,1575.000,1595.000,1587.000,1570.000,1550.000,1552.000,1575.000,1600.000,1600.000,1640.000,1617.000,1625.000,1625.000,1621.000,1600.000,1607.000,1650.000,1650.000,1625.000,1625.000,1600.000,1600.000,1600.000,1600.000,1587.000,1570.000,1550.000,1550.000,1550.000,1550.000,1545.000,1550.000,1590.000,1575.000,1575.000,1600.000,1600.000,1600.000,1600.000,1625.000,1600.000,1625.000,1600.000,1650.000,1700.000,1700.000,1700.000,1750.000,1725.000,1700.000
Chelsea,Manhattan,neighborhood,2400.000,2200.000,2200.000,2295.000,2463.000,2425.000,2250.000,2475.000,2463.000,2600.000,2550.000,2450.000,2300.000,2450.000,2300.000,2348.000,2300.000,2300.000,2400.000,2400.000,2500.000,2340.000,2400.000,2350.000,2363.000,2375.000,2370.000,2450.000,2400.000,2425.000,2450.000,2295.000,2500.000,2400.000,2350.000,2450.000,2400.000,2500.000,2598.000,2695.000,2550.000,2400.000,2400.000,2408.000,2500.000,2550.000,2493.000,2695.000,2850.000,2700.000,2900.000,2900.000,2850.000,2850.000,2850.000,2875.000,2873.000,2850.000,2800.000,2900.000,2875.000,2850.000,2950.000,2995.000,2900.000,2850.000,3000.000,2975.000,3000.000,2950.000,2895.000,2913.000,2850.000,2835.000,2850.000,2850.000,2800.000,2900.000,2950.000,2800.000,2775.000,2700.000,2750.000,2750.000,2757.000,2855.000,2775.000,2775.000,2800.000,2825.000,2813.000,2739.000,2800.000,2728.000,2750.000,2700.000,2795.000,2750.000,2795.000,2795.000,2798.000,2842.000,2850.000,2875.000,2875.000,2815.000,2875.000,2910.000,2900.000,3020.000,3000.000,2954.000,2950.000,2950.000,3100.000,3000.000,3050.000,3030.000,3089.000,3095.000,2995.000,3050.000,3028.000,2950.000,2850.000,2704.000,2550.000,2495.000,2400.000,2350.000,2345.000,2395.000,2395.000,2415.000,2500.000,2500.000,2747.000,2800.000,2968.000,2900.000,2850.000,3200.000,3285.000,3696.000,3772.000,3898.000,4036.000,3959.000,3800.000,3800.000,3800.000,3817.000,3750.000,3900.000
Chinatown,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2449.000,,,,,,,,1913.000,1995.000,,,2000.000,,,,,,,,1975.000,1873.000,,,,1975.000,,,,,,,,2123.000,2123.000,2348.000,2050.000,2000.000,,,,,,,,1998.000,,,2175.000,2150.000,,,,,1850.000,,,1973.000,2000.000,,2470.000,2398.000,2290.000,,,,,,,,1973.000,2199.000,1950.000,1950.000,1814.000,1850.000,1697.000,1725.000,1695.000,1714.000,1714.000,1850.000,1900.000,1850.000,1800.000,1800.000,,,,,,,,,2500.000,,,2475.000,2375.000,
City Island,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Civic Center,Manhattan,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clearview,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Clinton Hill,Brooklyn,neighborhood,,,,2250.000,2100.000,,,,,,1900.000,1875.000,1900.000,1850.000,1800.000,1800.000,1800.000,1800.000,1800.000,1800.000,1800.000,1700.000,,,,,1563.000,1650.000,1650.000,1595.000,1450.000,,1850.000,,,,,2000.000,2300.000,1700.000,1700.000,1695.000,1695.000,1695.000,1750.000,1698.000,1700.000,1773.000,1695.000,1695.000,1500.000,1650.000,1850.000,1800.000,1800.000,1850.000,1900.000,1825.000,1895.000,1825.000,1895.000,1975.000,1900.000,1925.000,1963.000,1995.000,1999.000,1928.000,2000.000,1900.000,1900.000,1898.000,1862.000,1898.000,1938.000,1832.000,1795.000,1900.000,1950.000,1963.000,1850.000,2000.000,1995.000,1998.000,1950.000,1950.000,1950.000,1950.000,1900.000,1875.000,1898.000,2000.000,1825.000,1960.000,2063.000,1993.000,1971.000,1895.000,1971.000,1933.000,2211.000,1925.000,2023.000,2188.000,2200.000,2253.000,2208.000,1999.000,2119.000,2305.000,2294.000,2050.000,2379.000,2226.000,2252.000,2250.000,2437.000,2424.000,2332.000,2307.000,2314.000,2320.000,2050.000,1923.000,2125.000,1989.000,2000.000,1995.000,1956.000,1850.000,1800.000,1900.000,1800.000,1900.000,1899.000,1890.000,1999.000,2000.000,2238.000,2300.000,2549.000,2657.000,2150.000,2150.000,,2500.000,2600.000,2738.000,2400.000,2500.000,2499.000,2786.000,3057.000,2700.000
Co-op City,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cobble Hill,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890.000,,,,,,,,,,,,,,,,,,,,,,1990.000,,,2050.000,2000.000,2098.000,2000.000,1975.000,,2545.000,2200.000,2000.000,1900.000,1950.000,2150.000,2200.000,2000.000,2200.000,2050.000,,,2184.000,2230.000,2280.000,2300.000,2300.000,2250.000,2200.000,2200.000,,2200.000,2200.000,2200.000,2173.000,2200.000,2200.000,1950.000,2200.000,2100.000,2000.000,2095.000,2090.000,2000.000,2200.000,2250.000,2250.000,2495.000,2321.000,2773.000,2375.000,2150.000,2000.000,1950.000,,,,,,,2100.000,2200.000,2275.000,2250.000,,,2250.000,,,,2258.000,,2100.000,,2125.000,2058.000,2000.000,1950.000,1742.000,1850.000,1900.000,1750.000,1875.000,1900.000,2100.000,2150.000,2200.000,2400.000,2350.000,2450.000,2200.000,2550.000,2275.000,,,,,,,3050.000,,2500.000,,2550.000
College Point,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Columbia St Waterfront District,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.000,,,,,,,,,,,,,2068.000,,,,,,,,,,,,,,
Concourse,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050.000,,,,,,,1250.000,,,,,1125.000,,,,,,,1325.000,,,,,1273.000,,,,,,,1337.000,,,,,,,,,,1637.000,1400.000,1400.000,1398.000,1400.000,1475.000,,,1435.000,,1500.000,1500.000,,1690.000,,1499.000,,1555.000,,,,,,,,1500.000,,,,1525.000,1549.000,1549.000,1549.000,1395.000,,,,,,,1450.000,1425.000,1400.000,1400.000,1439.000,1538.000,,,1575.000,,,,
Coney Island,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2033.000,1883.000,,,,,1880.000,1880.000,,1813.000,1700.000,1784.000,1788.000,1677.000,1695.000,1688.000,1671.000,1614.000,1594.000,1633.000,1665.000,1721.000,1721.000,1699.000,1721.000,1721.000,1778.000,1802.000,1783.000,1913.000,2088.000,,,,
Corona,Queens,neighborhood,950.000,950.000,950.000,950.000,900.000,900.000,900.000,900.000,900.000,900.000,900.000,900.000,900.000,900.000,950.000,950.000,950.000,950.000,950.000,950.000,950.000,950.000,950.000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.000,1500.000,,,1200.000,,,,,,,,,,1400.000,,,1425.000,1400.000,1395.000,1363.000,1395.000,1395.000,1465.000,1493.000,1480.000,1450.000,1430.000,1465.000,1538.000,,1460.000,,,1495.000,1485.000,1470.000,1470.000,1476.000,,1474.000,,1455.000,1468.000,,1508.000,1508.000,1500.000,,,,,,,,,,,,,1515.000,1510.000,,,,,,,,,1597.000,1607.000,,,1580.000,1580.000,1557.000,,1475.000,1436.000,1497.000,1524.000,1529.000,,1513.000,1504.000,1546.000,1626.000,1624.000,1603.000,,1674.000,,,,,,,,,,,
Country Club,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crotona Park East,Bronx,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Crown Heights,Brooklyn,neighborhood,,,,,,,,,,,,,1200.000,1300.000,1200.000,1075.000,1550.000,2000.000,,,1675.000,1525.000,1525.000,1450.000,1500.000,,1500.000,,,1050.000,1325.000,1298.000,,1475.000,1500.000,1550.000,1525.000,1288.000,1400.000,1380.000,1350.000,,,1550.000,1550.000,1500.000,,1250.000,1298.000,1348.000,1275.000,1300.000,1300.000,1500.000,1525.000,1825.000,1850.000,1550.000,1338.000,1325.000,1350.000,1350.000,1325.000,1325.000,1450.000,1525.000,1500.000,1573.000,1600.000,1550.000,1500.000,1500.000,1500.000,1498.000,1450.000,1488.000,1650.000,1800.000,1800.000,1800.000,1763.000,1800.000,1625.000,1663.000,1675.000,1675.000,1600.000,1699.000,1600.000,1668.000,1650.000,1707.000,1800.000,1885.000,1800.000,1753.000,1825.000,1800.000,1825.000,1840.000,1850.000,1725.000,1799.000,1797.000,1700.000,1750.000,1817.000,1800.000,1775.000,1900.000,1950.000,1798.000,1850.000,1850.000,1995.000,1900.000,1850.000,1746.000,1750.000,1799.000,1795.000,1798.000,1900.000,1825.000,1800.000,1795.000,1799.000,1797.000,1750.000,1695.000,1667.000,1699.000,1699.000,1675.000,1699.000,1675.000,1650.000,1750.000,1799.000,1800.000,1895.000,1800.000,1850.000,1800.000,1950.000,1850.000,1750.000,1900.000,2100.000,2013.000,2100.000,2250.000,2200.000,2300.000
DUMBO,Brooklyn,neighborhood,,,2788.000,2738.000,2775.000,,,,,,,,,,,,,,,3450.000,3500.000,,,,,3725.000,3500.000,2863.000,2500.000,,,,,,,,,,,,2650.000,2750.000,2700.000,2650.000,2650.000,3038.000,,,,,,2750.000,2700.000,,2900.000,3500.000,3150.000,,,,2940.000,2958.000,2815.000,3195.000,2961.000,2961.000,3500.000,3455.000,,,,,2904.000,2878.000,2875.000,,3162.000,3348.000,2825.000,3426.000,,3347.000,3347.000,3486.000,3486.000,3125.000,3121.000,2840.000,2855.000,3200.000,3100.000,3050.000,2850.000,,,,,3023.000,3495.000,3300.000,3112.000,3038.000,3185.000,3200.000,3000.000,2995.000,,,,3050.000,3158.000,3095.000,3083.000,3095.000,3275.000,3291.000,,,,,3500.000,3278.000,,3081.000,3025.000,3000.000,2995.000,2995.000,3195.000,3148.000,3148.000,2895.000,2895.000,2900.000,3073.000,3195.000,3448.000,3400.000,3400.000,,,,,,3445.000,3473.000,3555.000,3598.000,3698.000,3823.000,,3670.000,,3548.000
Ditmas Park,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275.000,1275.000,1350.000,1400.000,1350.000,1425.000,1513.000,,,1338.000,1313.000,1338.000,1550.000,1550.000,,,,,,,1573.000,,1575.000,1500.000,1500.000,,,,1500.000,1425.000,1438.000,1475.000,1450.000,1475.000,1575.000,1575.000,1750.000,1525.000,1562.000,1475.000,1500.000,1563.000,1550.000,1525.000,1500.000,1499.000,1500.000,1475.000,1600.000,1599.000,1528.000,1575.000,1649.000,1650.000,1575.000,1573.000,1575.000,1697.000,1723.000,1575.000,1550.000,1673.000,1600.000,1398.000,1599.000,1800.000,1750.000,,,1700.000,1663.000,1600.000,1600.000,1600.000,1550.000,1575.000,1505.000,1585.000,1450.000,1595.000,1649.000,1647.000,1625.000,1575.000,1649.000,1600.000,1595.000,1638.000,1650.000,1750.000,1738.000,1723.000,1685.000,1700.000,1800.000,2084.000,2100.000,,1991.000
Douglaston,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Downtown Brooklyn,Brooklyn,neighborhood,1731.000,1765.000,1783.000,1805.000,1805.000,1805.000,1849.000,1805.000,1805.000,1915.000,1985.000,,,1972.000,1750.000,1842.000,1925.000,1944.000,1950.000,1983.000,1971.000,1879.000,1857.000,1950.000,1975.000,1999.000,1898.000,2095.000,2038.000,2100.000,2205.000,2200.000,2300.000,2200.000,2365.000,2450.000,2450.000,2415.000,2270.000,2270.000,2340.000,2380.000,2278.000,2255.000,2225.000,2250.000,2225.000,2415.000,2350.000,2352.000,2350.000,2350.000,2400.000,2400.000,2405.000,2405.000,2440.000,2443.000,2418.000,2458.000,2488.000,2570.000,2540.000,2535.000,2617.000,2685.000,2645.000,2595.000,2523.000,2505.000,2498.000,2495.000,2455.000,2471.000,2495.000,2532.000,2550.000,2575.000,2569.000,2540.000,2550.000,2505.000,2421.000,2435.000,2390.000,2446.000,2495.000,2520.000,2520.000,2525.000,2570.000,2580.000,2525.000,2400.000,2391.000,2400.000,2415.000,2429.000,2495.000,2541.000,2586.000,2625.000,2673.000,2716.000,2629.000,2670.000,2625.000,2625.000,2640.000,2650.000,2676.000,2710.000,2780.000,2792.000,2805.000,2813.000,2700.000,2738.000,2723.000,2665.000,2700.000,2792.000,2677.000,2677.000,2595.000,2485.000,2400.000,2284.000,2195.000,2160.000,2128.000,2144.000,2300.000,2400.000,2434.000,2595.000,2650.000,2740.000,2881.000,3051.000,2995.000,3000.000,2990.000,3004.000,3164.000,3095.000,3192.000,3300.000,3329.000,3303.000,3349.000,3450.000,3301.000,3268.000
Dyker Heights,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Brooklyn,Brooklyn,submarket,1500.000,,1225.000,1213.000,1275.000,1000.000,1100.000,1100.000,1650.000,1650.000,1375.000,1200.000,1250.000,1250.000,1300.000,1350.000,1450.000,1550.000,1750.000,1500.000,1525.000,1650.000,1550.000,1500.000,1500.000,1500.000,1200.000,1850.000,1738.000,1575.000,1400.000,1350.000,1540.000,1550.000,1575.000,1800.000,1588.000,1500.000,1550.000,1575.000,1600.000,1825.000,1625.000,1600.000,1550.000,1500.000,1650.000,1400.000,1400.000,1575.000,1425.000,1400.000,1500.000,1650.000,1550.000,1600.000,1550.000,1550.000,1575.000,1500.000,1500.000,1600.000,1550.000,1550.000,1650.000,1650.000,1695.000,1685.000,1695.000,1623.000,1599.000,1600.000,1600.000,1600.000,1600.000,1650.000,1750.000,1800.000,1800.000,1846.000,1800.000,1799.000,1699.000,1663.000,1699.000,1695.000,1699.000,1700.000,1700.000,1752.000,1841.000,1800.000,1895.000,1900.000,1800.000,1735.000,1840.000,1895.000,1895.000,1850.000,1800.000,1800.000,1900.000,1999.000,1976.000,1971.000,1970.000,1971.000,1988.000,1999.000,1917.000,1925.000,1948.000,1850.000,1995.000,1950.000,1900.000,2100.000,1925.000,1950.000,2188.000,2159.000,1999.000,1930.000,1896.000,1900.000,1850.000,1850.000,1797.000,1750.000,1700.000,1750.000,1800.000,1775.000,1750.000,1750.000,1770.000,1900.000,2000.000,2050.000,2099.000,2075.000,2050.000,2000.000,1900.000,1950.000,1950.000,2100.000,2177.000,2250.000,2298.000,2506.000,2493.000,2435.000
East Elmhurst,Queens,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Flatbush,Brooklyn,neighborhood,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200.000,,1200.000,1238.000,1050.000,1100.000,1238.000,,1260.000,1250.000,1198.000,1225.000,1195.000,1195.000,1195.000,1195.000,1223.000,1195.000,1195.000,1195.000,1400.000,1400.000,1375.000,1375.000,,,1350.000,,,,,1400.000,1375.000,1425.000,,,,,,1450.000,1450.000,1400.000,1483.000,1495.000,1469.000,,1525.000,1450.000,1400.000,,,,1413.000,1400.000,,,,1500.000,1555.000,1538.000,1500.000,1486.000,1588.000,1500.000,1995.000,2059.000,,1938.000,1600.000,1600.000,1692.000,1750.000,1650.000,1600.000,1600.000,1675.000,1599.000,1591.000,1581.000,1581.000,1800.000,1813.000,1530.000,1630.000,1413.000,1419.000,1449.000,1475.000,1723.000,1450.000,,1550.000,1939.000,1485.000,1600.000,,1663.000
